StartDate,EndDate,SubjectID,pt_cond,emot_cond,exper,mainfeel1,mainfeel2,mainfeel3,mainfeelexpl,happy,shocked,hope,angry,comp,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frust,sad,embarrass,guilty,selfanger,symp,mfeel1,mfeel2,mfeel3,mfeelexpl,mhappy,mshock,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrust,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,gender,female,black,asian,latino,white,other_race,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,PI_note,suspicious,concussion,blameotherpersonproblem,language,inattention,openendedproblem,experimentererror
11/19/15 13:00,11/19/15 13:26,2101,2,2,Sandra,Frustrated,sorrow,confusion,I feel bad for melissa and im also confused as to why her friend would lie if he didnt get the car fixed. ,1,4,1,4,4,3,3,3,3,3,1,1,4,1,2,1,5,3,1,1,1,5,upset,frustrated,angry,She is angry she missed her best friends bachelorette party and frustrated she couldnt do anything about it and was stuck in ann arbor ,1,4,1,5,1,1,5,5,1,1,1,1,4,1,5,4,5,5,1,4,5,1,2,5,3,3,1,5,5,1,1,4,3,4,3,3,3,4,4,3,3,3,4,5,4,1,2,1,4,4,2,3,4,4,4,3,2,4,4,4,5,4,4,3,1,4,4,1,3,2,22,3,18,female,1,0,0,0,1,0,0,0,0,7,8,"Emotion responses are fine; but she thought questions about blaming ""the other participant"" were about Melissa's friend; not Melissa.",,0,0,1,0,0,0,0
4/6/15 15:17,4/6/15 16:00,1434,0,2,Sophie,Frustrated,Confused,,Although the writing is slightly confusing; the ending is pretty clear and the injustice of the situation makes me want to punch the guy.......That's a figure of speech; i'm not violent,1,3,1,5,2,1,2,5,3,1,1,1,1,1,1,1,5,1,1,1,1,2,Surprise,Feling of injustice,Frustration and anger,,1,3,1,5,2,1,4,5,1,1,1,1,3,1,4,3,5,5,3,1,3,1,2,5,2,3,1,4,5,1,1,5,5,3,5,3,3,3,5,2,2,5,5,4,4,5,5,2,5,5,5,5,5,5,5,1,5,1,2,5,1,1,5,5,2,5,5,1,5,1,21,5,18,Female,1,0,1,0,0,0,0,0,0,2,8,English was not the subject's first language; but comprehension didn't seem to be an issue.,,0,0,0,0,0,0,0
12/2/14 12:15,12/2/14 13:11,425,1,1,Sophie,sorry,upset,,,1,3,1,1,4,1,1,2,1,1,1,1,4,1,2,2,2,3,2,1,1,4,upset,sad,frustrated,,4,4,3,1,1,3,1,4,3,1,3,1,4,1,3,3,4,4,4,2,4,4,4,4,5,5,2,3,3,2,5,1,4,2,1,4,4,2,2,4,4,1,1,3,2,1,4,1,5,1,1,4,3,3,5,4,1,2,3,3,2,3,2,2,5,4,1,1,4,1,19,5,36,male,0,0,1,0,0,0,0,0,0,1,1,English was not the subject's first language; he had a hard time reading the letter and filling out the survey.,,0,0,0,1,0,0,0
2/6/15 10:04,2/6/15 10:59,626,2,1,Brooklyn,Anxiety,Sadness,Surprisment,Well I want to know more in details what else happened after her best friend and Melissa got back together to talk about the bachelorette party at Ann Arbor. It is sad to know even when you plan ahead things might still go wrong. What makes it even sadder is that both of them are best friends for about 10 years now.,1,4,2,1,1,5,1,1,4,1,3,1,4,2,3,5,1,4,1,2,1,4,Sadness,Anxious,Frustrated,She planned ahead of the event and some why everything still ended up messing up.,1,5,3,5,2,1,1,5,1,2,1,1,3,1,4,4,5,5,1,3,3,1,1,4,2,4,1,,3,2,2,1,3,4,3,2,3,3,3,2,2,1,2,4,1,2,3,1,5,3,2,3,5,4,4,1,2,5,5,5,5,3,2,1,1,4,3,1,2,2,16,4,18,Male,0,0,0,1,0,0,0,0,0,1,1,English was not this person's first language; their first language is Spanish.  This made it hard for them to understand some of the words in Melissa's letter and I was even asked to define what a bachlorette party is.  They said they were not able to take Melissa's perspective because of this.,,0,0,0,1,0,0,0
1/29/15 11:30,1/29/15 12:03,251,2,2,Blake,disappointment ,sadness,regret,I can feel Melissa's disappointment after reading her letter. She said that she is fuming about the situation; but I don't feel her anger. I feel sadness; regret and disappointment instead because that's how I usually feel when I miss opportunities. ,1,2,1,2,4,4,1,2,3,2,3,1,3,1,4,2,2,4,1,2,4,4,Fuming,Stress,Shock,,1,5,1,5,1,4,4,5,1,1,1,1,5,1,5,3,5,4,2,4,5,2,3,5,4,5,1,4,5,1,1,3,5,2,5,1,2,2,5,1,1,5,5,5,1,1,4,4,5,5,1,1,4,3,5,1,4,5,5,4,5,4,1,5,1,3,5,3,5,2,21,6,21,female,1,0,0,0,1,0,0,0,0,7,8,Felt more sad than angry; tends to blame self in these situations instead of getting mad,,0,0,0,0,0,0,0
11/17/14 16:19,11/17/14 16:49,207,1,1,Blake,pity,sad,annpyed,I feel bad that she was stuck with no other options to make it to New York for her friends party. I am annoyed that her friends car broke down and there was nothing they could do. Even though she could have come up with a back up plan earlier; her friend insisted he would have it all handled. I feel bad for him too because he unintentionally had the responsibility for the girls not making it there and had to feel guilty. ,2,4,3,4,3,4,1,4,3,2,2,2,4,3,3,4,4,4,1,4,1,4,frustrated,sad,guilt,At the end she said she was even crying while writing about this experience. There was a ton of frustration throughout the entire event.,1,5,2,5,5,1,1,5,2,5,2,1,4,1,5,5,5,5,4,5,5,1,2,3,5,4,1,3,3,2,2,1,5,2,3,4,4,2,3,4,4,3,4,5,2,1,4,2,5,4,2,2,4,2,5,2,4,5,5,3,4,5,2,4,1,3,5,3,5,3,22,4,18,Female,1,0,0,0,1,0,0,0,0,7,8,Felt that she didn't read it very objectively; it was hard for her not to put herself in Melissa's shoes - she thinks telling her to be objective might have had the opposite effect.,,0,0,0,0,0,0,0
3/16/15 14:45,3/16/15 15:16,1407,0,2,Sophie,sorry ,sad for her,,,1,1,4,1,5,2,3,1,5,1,1,1,1,1,2,3,1,3,1,1,1,5,frustrated,angry,upset ,,1,2,3,5,1,1,2,5,1,1,1,1,1,1,5,1,5,5,1,1,3,1,1,5,1,3,1,3,5,1,1,4,5,1,5,1,3,3,5,1,1,5,3,5,1,3,1,1,4,4,3,3,5,4,5,4,3,3,5,5,5,2,1,1,2,5,4,2,4,2,20,4,19,female,1,0,0,0,1,0,0,0,0,7,8,I thought it was an interesting study. ,,0,0,0,0,0,0,0
1/23/15 10:20,1/23/15 11:25,602,1,2,Brooklyn,deceived,detached,uncomfortable,I feel mainly uncomfortable because I do not know who this person is; I can acknowledge that pretending to get a car fixed is grossly wrong to do and missing a bachelorette party would be damaging to a friendship. However; while I do sympathize it seems foreign; like when you're watching the pilot of a tv show and you can't understand why they're upset based on character only situation. I feel I don't have the right to read such a letter. ,1,2,1,3,2,2,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,3,Anger,Exasperation,guilt,She's mad that her ride lied about getting his car back and she's frustrated with the situation that caused her to miss her best friend's engagement party (hence the guilt). ,1,3,2,5,2,1,3,5,1,1,2,1,1,1,2,2,5,2,3,3,4,1,1,5,1,1,1,3,3,1,1,3,5,1,5,1,3,2,2,1,1,5,5,3,2,3,5,5,3,5,1,1,4,1,5,1,5,3,3,4,5,3,5,2,3,1,4,5,5,5,21,5,18,Female,1,0,0,0,1,0,0,0,0,7,8,"In the script; when it says; ""we're studying how people communicate about personal experiences...""; instead of ""personal experiences"" I said ""emotions"". / Subject remained objective when reading the letter by pretending she was reading a book; and that she did not know the people in the letter/the people were not real.",,0,0,0,0,0,0,0
2/4/15 10:39,2/4/15 11:07,621,1,1,Brooklyn,Nervous,Concerned,Slightly confused,,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,3,Sad,Angry,Frustrated,,1,2,1,3,2,1,2,2,1,1,1,1,1,1,4,2,4,4,1,2,2,1,2,2,3,5,1,3,2,1,2,1,5,1,4,1,3,1,2,2,1,1,2,3,2,1,3,4,4,4,1,1,1,2,3,2,4,2,4,2,4,3,1,1,1,4,3,1,3,1,20,5,18,Female,1,0,0,0,1,0,0,0,0,8,8,No comment,,0,0,0,0,0,0,0
2/4/15 11:55,2/4/15 12:54,625,1,2,Brooklyn,sympathy,understanding,confused,The fact that her friend lied to her about fixing his car makes me question if that friend is trustworthy. I don't see why her friend would lie about that; since the car breaking down effected his plans too. I sympathize with her when she says that she is fuming just thinking about it because I would be upset too. ,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,anger,frustration,betrayed,The writer is mostly angry because she had to miss her best friends wedding party because of her friend who lied to her. I think she also feels betrayed because her friend with the car lied to her about something which ruined her plans. ,1,2,1,4,3,1,1,4,1,1,1,1,1,1,3,1,5,2,1,,2,1,2,4,2,3,1,3,5,1,1,2,2,3,5,1,2,2,5,1,1,3,5,3,4,4,3,3,4,5,3,2,3,4,4,2,3,2,4,2,3,2,4,4,4,4,2,2,2,2,20,4,18,Female,1,0,0,0,1,0,0,0,0,3,7,no comment,,0,0,0,0,0,0,0
2/6/15 10:10,2/6/15 11:33,627,2,2,Brooklyn,angry,sad,sympathetic,,1,2,1,2,2,1,2,2,1,1,2,1,2,3,2,1,2,3,1,1,1,4,angry,upset,sad,,1,2,1,5,1,1,2,5,1,1,1,1,1,1,3,1,4,4,1,1,2,1,2,5,2,2,1,2,4,1,1,4,5,1,5,1,1,2,5,1,1,5,4,4,3,2,4,4,4,2,1,2,5,2,4,2,3,4,4,4,2,3,2,2,3,2,3,3,4,3,19,4,18,Female,1,0,0,0,1,0,0,0,0,7,8,no comment,,0,0,0,0,0,0,0
2/4/15 11:41,2/4/15 12:28,624,1,1,Brooklyn,Unhappy,Nervous ,Excited,I feel bad for Melissa; the letter made it sound like she was really excited to plan her friends bachelorette party.  ,1,1,3,1,2,3,1,2,2,2,1,1,1,1,2,2,1,4,1,1,1,3,Upset ,Anxious ,Excited ,The letter writer was very excited to see her best friend get married and was very anxious to get back to New York City so she could actually witness the memory. However; because of her friend's car troubles she was very upset that she was not able to host the bachelorette party and attend the wedding. ,1,3,1,3,2,1,1,5,1,3,1,1,1,1,5,1,1,5,2,1,2,1,3,5,1,1,1,3,5,1,1,1,3,3,5,1,2,4,4,1,1,1,1,4,5,3,2,1,3,,1,1,2,1,3,2,3,2,3,2,4,1,5,2,1,2,2,3,1,2,20,6,18,Male,0,0,0,0,1,0,0,0,0,7,7,no comment,,0,0,0,0,0,0,0
2/6/15 10:59,2/6/15 12:18,628,2,2,Brooklyn,Sympathetic frustration,Slight indifference,I can relate,Slight indifference because of the way it was written; she didn't convey her feelings well. I've been in similar situations where I had to depend on somebody and they failed me; so I can imagine the way she must be feeling. That's something that would still haunt me in a similar fashion; even years removed from the situation.,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,Anguish,Resentment,Regret,,1,4,2,5,4,1,2,4,1,1,1,1,4,1,4,4,5,4,4,3,2,1,3,5,2,2,1,3,4,2,1,4,5,2,5,4,4,1,4,2,3,5,4,3,1,3,4,5,4,5,2,3,4,4,4,2,5,4,5,4,5,4,2,1,1,2,1,4,3,3,20,7,19,Woman,1,0,0,0,0,0,1,0,0,8,7,no comment,,0,0,0,0,0,0,0
1/23/15 10:15,1/23/15 10:50,601,2,2,Brooklyn,Empathy,Saddness,Frustration,I feel sad for the girl because she had to miss her best friends party and feel frustrated at the friend who lied. ,3,4,4,3,5,4,2,2,4,1,5,1,4,3,2,2,3,3,1,1,1,4,Angry,annoyed,frustrated,,1,5,2,5,5,2,5,5,2,3,3,2,5,1,5,5,5,5,4,3,3,1,2,4,2,4,1,4,4,1,1,2,5,3,5,2,4,3,5,2,2,4,4,4,1,3,1,3,4,5,2,4,5,3,5,5,4,4,4,5,4,4,2,1,2,3,1,2,1,2,21,6,19,female,1,0,0,0,1,0,0,0,0,7,8,No comment.,,0,0,0,0,0,0,0
1/28/15 12:01,1/28/15 12:29,613,2,2,Brooklyn,Dismay,Regret,Consoling,I feel bad for the person who wrote this letter because she seemed so excited to go to New York for her best friend's bachelorette party; which she didn't get to do because her friend lied to her about getting his car fixed. I really wish she could have gone to the bachelorette party; and she is probably going to regret this for a long time. ,3,1,2,2,5,4,2,1,1,1,3,1,1,1,3,1,4,2,1,3,1,5,Anger,Resentment,Guilt,She feels angry and resentful towards the person who promised to drive her; and lied about getting his car fixed (which eventually broke down). I think that she also feels guilty about not being able to go to the bachelorette party for her best friend - that she planned!,1,4,1,5,2,1,5,5,1,2,1,1,4,1,5,2,5,5,4,4,4,1,2,5,2,2,1,1,5,1,1,1,5,3,5,1,1,1,5,1,1,5,5,5,1,1,5,4,4,4,1,1,3,2,5,1,4,4,4,4,5,4,2,3,1,3,5,3,4,3,21,7,18,female,1,0,1,0,0,0,0,0,0,2,8,No comment.,,0,0,0,0,0,0,0
1/28/15 12:03,1/28/15 12:51,614,2,2,Brooklyn,Sympathetic,Frustrated,Depressed,This poor girl couldn't go to her best friend's bachelorette party because her other friend lied to her about getting his car fixed which sucks.,2,1,2,1,2,2,1,1,3,1,2,1,1,3,1,1,2,1,1,1,1,3,Angry,Frustrated,Annoyed,,1,2,1,4,1,1,3,4,1,1,1,1,3,1,3,3,4,3,1,1,3,1,2,4,3,5,1,2,4,1,1,2,4,1,5,2,3,1,5,1,1,3,5,3,3,3,2,2,4,1,4,2,3,4,4,3,2,3,1,4,1,2,2,3,1,5,4,1,4,1,21,4,18,Female,1,0,1,0,0,0,0,0,0,4,8,No comment.,,0,0,0,0,0,0,0
1/30/15 10:13,1/30/15 10:48,615,2,2,Brooklyn,Upset,Betrayal,Disappointed,I feel upset for the person who was unable to make it to her friend's party because another friend lied; which led me to feel betrayal. I also feel disappointed by the friend who was supposed to drive.,1,5,2,4,2,3,4,5,1,1,3,1,2,1,4,2,5,5,1,1,1,4,Upset,Frustratred,Angry,,1,4,1,5,3,1,4,5,1,2,1,1,2,1,3,2,5,5,4,1,4,1,2,5,1,2,1,3,4,2,1,4,5,2,5,1,2,1,5,1,1,5,4,4,2,2,4,2,5,3,2,2,5,4,4,1,4,3,4,5,5,4,4,1,1,3,4,1,3,2,21,6,19,Female,1,0,0,0,0,0,1,0,0,7,8,No comment.,,0,0,0,0,0,0,0
1/30/15 10:49,1/30/15 11:47,617,2,2,Brooklyn,Empathy,Frustration (on her behalf),Sympathy,The person in the letter described an experience that upset her; so I feel sympathetic and empathetic toward her. I'm also frustrated on her behalf because the actions of the person that upset her were mildly upsetting to me as well; I can understand why she feels so ticked off. ,1,1,1,1,4,3,2,1,3,1,1,1,2,2,1,1,3,2,1,1,1,4,Anger,Frustration,Disappointment,The letter writer wrote about an experience that upset her; so naturally I would expect her to feel angry at the friend; frustration about the whole situation; and disappointed that she missed the bachelorette party that she helped plan. ,1,3,1,4,2,1,3,3,1,1,1,1,2,1,4,1,5,3,2,2,3,1,2,5,3,4,1,2,5,1,1,4,5,1,5,2,2,1,5,1,1,5,5,5,2,4,4,3,4,4,1,2,5,3,4,3,2,2,5,5,5,3,3,3,1,3,3,2,4,2,20,6,19,Female,1,0,1,0,0,0,0,0,0,7,8,No comment.,,0,0,0,0,0,0,0
1/30/15 11:18,1/30/15 12:05,618,2,1,Brooklyn,Sympathy,Distress,Frustration,,1,1,2,4,3,2,2,5,,1,4,1,1,1,5,2,4,4,1,1,2,2,Disappointment,Sadness,Frustration,,1,2,2,1,1,1,4,5,1,2,1,1,1,1,5,4,5,5,1,1,4,1,1,3,4,4,1,2,3,3,3,1,5,2,2,2,4,2,2,2,3,1,4,3,3,2,1,2,4,4,1,4,4,4,4,5,3,3,4,4,2,2,2,1,1,3,2,2,2,2,21,3,18,Female,1,0,0,0,1,0,0,0,0,8,8,No comment.,,0,0,0,0,0,0,0
11/19/14 12:05,11/19/14 12:52,112,2,1,tia,,,,I feel bad for the author because I can't imagine being in her shoes,1,1,1,1,3,3,1,2,1,1,1,1,1,1,2,1,2,3,1,1,1,4,Upset,Disappointed,,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,1,3,5,1,2,3,1,1,3,3,3,2,2,2,1,2,1,4,2,3,1,3,1,,1,2,1,4,3,1,1,5,2,2,4,2,2,3,3,3,1,4,2,5,4,5,3,4,4,1,4,5,1,4,2,19,3,18,female,1,0,0,0,1,0,0,0,0,7,7,nothing significant to note.,,0,0,0,0,0,0,0
11/25/14 11:51,11/25/14 12:20,116,2,1,tia,awful,upset,sorry ,I would be so devastated if I missed my best friend's Bachelorette party; therefore; I feel sorry and upset that it happened to Melissa.,1,1,4,1,3,3,1,1,3,1,3,1,1,3,2,2,2,3,1,1,1,4,upset,sorry,mad,She is upset that she missed the party; and is sorry to her best friend for missing the party. However; she is probably a little mad at her friend for not making sure the car was fully prepared for the trip to the city. ,1,3,2,3,4,1,1,3,1,1,1,1,2,1,5,3,4,5,1,3,4,1,2,3,4,5,1,2,3,2,2,1,3,2,3,3,5,1,3,2,2,1,3,5,3,2,1,4,5,5,2,2,3,1,3,5,4,2,3,4,5,2,2,1,1,3,2,2,1,2,21,3,18,female,1,0,0,0,1,0,0,0,0,7,7,nothing significant to note.,,0,0,0,0,0,0,0
11/20/14 9:47,11/20/14 10:16,309,1,2,Jacob,Sympathy ,Slight disgust,Sad,I felt this emotions because this girl was so upset that her friend lied to her and then she missed her best friend's bachelorette party. Though I could push down my emotions a bit; I couldn't fully because it was very unfair for this girl to have to experience that.,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,3,Anger,Disgust,Sadness,After she found out her friend lied to her; she was disgusted and mad. She was also very upset/sad that she missed the chance to see her best friend.,1,2,1,4,1,1,3,4,1,1,1,1,1,1,2,1,2,2,1,1,3,1,1,5,1,2,1,1,5,1,1,5,5,2,5,1,1,1,5,1,1,5,3,5,1,1,3,2,5,3,1,3,5,2,5,2,1,5,5,5,5,4,2,2,1,5,3,2,4,2,17,5,18,Female,1,0,0,0,1,0,0,0,0,2,2,Nothing to report.,,0,0,0,0,0,0,0
11/18/14 11:01,11/18/14 11:27,107,2,2,Tia,Angry,Dissapointed,Sad,I feel bad for the girl's struggle in the letter I read and the unfortunate situation she was put in because she was lied to.,1,1,2,4,1,1,2,4,1,1,1,1,2,3,2,2,5,3,1,2,2,3,Angry,Frustrated ,Mad at self ,She's frustrated and angry that she could not attend her best friend's bachelorette party and it seems she is a bit mad at herself for trusting the person who lied and said they got the car fixed.,1,2,2,4,4,1,3,5,1,3,1,1,2,1,3,3,5,4,2,3,4,1,2,4,2,3,1,3,4,2,2,4,5,3,5,2,2,2,4,2,3,5,2,3,2,1,3,2,4,3,2,2,5,3,4,1,2,4,4,5,3,4,1,2,1,4,3,2,2,1,21,4,19,Male,0,0,0,0,1,0,0,0,0,7,8,Nothing unusual or significant. ,,0,0,0,0,0,0,0
1/22/15 11:25,1/22/15 11:48,240,1,1,Blake,disappointed,empathy,sad,,2,2,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,1,4,upset,wishful,down,,2,3,2,2,1,1,1,2,1,1,2,1,4,1,4,3,4,5,1,1,5,2,4,2,3,4,2,2,2,1,3,1,2,2,2,3,3,2,2,1,2,1,2,3,1,1,2,1,3,1,3,2,4,3,2,3,2,2,2,3,3,2,2,1,2,4,3,2,3,1,20,4,18,female,1,1,0,0,0,0,0,0,0,4,3,Objectivity: Did not put herself in the other person's shoes,,0,0,0,0,0,0,0
1/20/15 11:27,1/20/15 11:54,233,1,1,Blake,A little sad ,pensive ,imaginative ,I feel bad for the girl because she missed her best friends bachelorette party; and I am thinking of ways that the situation could have been fixed/imagining different scenarios that could have played out had the car not broke down. ,3,1,2,1,4,3,1,1,4,1,1,1,1,1,2,1,1,3,1,1,1,4,sad ,angry ,regretful ,,1,4,5,4,4,3,2,4,2,2,1,2,3,2,4,5,4,5,2,3,3,1,3,5,3,3,1,4,5,1,1,1,5,5,4,2,3,3,4,2,2,1,4,5,1,2,3,2,4,4,2,1,5,4,5,2,2,4,4,5,5,4,2,4,1,4,4,3,4,2,18,5,18,female,1,0,0,0,1,0,0,0,0,7,3,Objectivity: Reminded herself she didn't know the person and it didn't affect her; but it was difficult especially when she read the line about Melissa tearing up,,0,0,0,0,0,0,0
1/20/15 10:48,1/20/15 11:27,232,1,2,Blake,sympathetic/empathetic,angry,apologetic,I felt very bad for the participant as she had missed a very important event with her longtime best friend and the whole plan failed because the trust that she put into her other friend had failed as well. I know that if someone made me miss something that important I would feel enraged at that person. ,1,4,1,4,5,1,4,4,2,1,1,1,2,1,2,2,3,2,1,1,1,5,enraged,upset,disappointed,For the first two emotions; the writer clearly stated what she had felt after what had happened as she was fuming and extremely upset about the whole ordeal. I also feel like she was disappointed in her guy friend as he had lied to her about the car. It was because of his careless mistake that she missed out on her friend's bachelorette  party and there's nothing that can be done to change that.,1,3,1,5,2,1,5,5,1,1,1,1,2,1,4,2,5,4,1,2,4,2,1,5,1,1,3,2,5,1,1,4,5,1,5,1,1,2,5,1,1,5,5,4,1,1,4,3,4,3,2,2,4,4,4,2,4,2,4,4,4,3,2,4,2,4,4,2,4,2,20,6,18,Male,0,0,1,0,0,0,0,0,0,2,7,Objectivity: Reminded himself he didn't care; but it got harder as he went on,,0,0,0,0,0,0,0
1/29/15 10:22,1/29/15 10:44,248,1,1,Blake,Feeling sorry for Melissa,Pity,Understandable,After reading this letter; I feel sorry for her because she described an unfortunate event that is very practical and could happen to anyone.,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,Anger,Sad,Let down,She was looking forward to going to NYC with her friend for her bachelorrete party. Sadly; car broke. ,1,2,1,3,1,1,1,2,1,1,1,1,1,1,5,1,5,5,1,1,3,1,2,4,2,5,1,3,3,1,1,1,4,1,4,2,3,3,3,4,4,1,3,3,1,1,2,2,3,2,1,1,4,2,4,4,4,2,4,5,3,3,1,4,1,4,5,1,3,2,21,6,19,female,1,0,0,0,1,0,0,0,0,7,8,Objectivity: tried to blame Melissa instead of friend,,0,0,0,0,0,0,0
1/22/15 10:39,1/22/15 10:58,238,1,2,Blake,Annoyance,Pity,Anger,The events that happened to the writer are unfortunate; so those were my natural reactions to it.,1,2,2,4,2,3,3,4,2,1,1,1,2,2,3,1,3,4,1,1,1,5,Fuming,Upset,Disappointed,,1,2,1,5,1,1,5,5,1,1,1,1,2,1,4,2,5,4,1,1,5,1,1,5,2,4,1,2,5,1,1,4,5,1,5,1,2,3,5,1,1,5,4,4,2,3,2,2,4,3,3,3,4,2,3,2,3,3,3,3,3,4,4,2,2,3,3,2,3,2,21,6,18,Male,0,0,0,0,1,0,0,0,0,7,8,Objectivity: tried to relate with friend who didn't fix car; probably had a good reason not to,,0,0,0,0,0,0,0
11/14/14 10:50,11/14/14 11:49,307,1,2,Jacob,mostly apathy,slight sympathy,a little concerned,I was told to remain objective before reading this letter and it wasn't difficult to do because I do not know anything about this person I am emotionally detached from them. This letter being in writing also allowed me to remain emotionally detached because as a medium for expression you have to be a great writer to elicit strong feelings of any kind.,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,Sadness,Anger,Regret,,1,3,1,5,2,2,1,4,1,1,1,1,4,1,3,4,5,4,4,2,5,1,2,4,3,4,1,3,4,2,3,2,5,2,5,2,2,3,5,1,2,4,4,4,2,2,3,4,4,4,2,3,4,2,4,2,4,4,4,4,4,4,3,2,1,3,2,2,2,1,22,6,20,male,0,0,0,0,1,0,0,0,0,7,8,Participant believed that the purpose of the study was to evoke emotions through writing. / Was successful in recalling the letter's content and instructions to remain objective. / Subject thought they did this task well. / Believed the political affiliation portion of the questionnaire to be strange.,,0,0,0,0,0,0,0
11/13/14 9:29,11/13/14 10:19,301,1,2,Jacob,Bland,Sympathy,Entertained,,1,2,2,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,3,Anger,Depressed,Sad,,1,2,1,4,2,1,3,3,1,1,1,1,3,1,2,3,3,4,2,1,3,1,2,5,2,3,1,5,4,1,1,4,5,1,1,1,2,2,5,1,1,5,2,5,1,5,2,1,5,3,3,5,3,2,,2,1,2,4,4,2,1,4,1,1,4,1,1,1,2,20,4,18,male,0,0,0,0,1,0,0,0,0,7,2,Participant believed the study's purpose was to measure attachment. / Correctly discussed the content of the letter and reading instructions. / Participant said they were able to follow the instructions well. / Nothing more to report.,,0,0,0,0,0,0,0
11/13/14 11:21,11/13/14 11:36,304,1,1,Jacob,Pity,Empathy,Awkward,,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,3,Sadness,Regret,Horror,,1,4,1,2,1,1,1,1,1,1,1,1,3,1,5,2,3,5,1,4,3,1,1,4,2,3,1,1,3,2,2,1,5,3,3,3,3,2,3,3,3,1,2,4,2,1,5,3,5,3,1,1,4,1,3,1,1,3,4,4,4,3,2,5,1,5,4,1,2,1,21,7,18,female,1,0,0,0,1,0,0,0,0,8,8,Participant completely everything very quickly. May have been rushing to get it done as fast as possible. / Was very brief when asked about the content of the letter.  / Understood the instructions: remain objective/detached. Still felt that Melissa was upset about the car troubles. / ,,0,0,0,0,1,0,0
